,id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
4987,4988,ford ecosport,2018,diesel,44630,891799,hyderabad,2657,suv,manual,1.5 ecosport titanium sports(sunroof),True,hyderabad,telangana,True,ts08,inperson_sale,ford,ecosport,in_stock,2,934338,great,20210422081014,True,20714,133770,True,False
4988,4989,mahindra tuv300,2019,diesel,27228,886399,hyderabad,2456,suv,manual,t 10 mt dual tone,True,hyderabad,telangana,True,ts13,inperson_sale,mahindra,tuv300,in_stock,1,890000,great,20210408105729,True,20589,132960,True,False
4989,4990,hyundai creta,2016,diesel,22280,1010705,hyderabad,2184,suv,manual,1.6 sx crdi,True,hyderabad,telangana,True,ts07,inperson_sale,hyundai,creta,in_stock,1,1045055,great,20210413070911,True,23476,151606,True,False
4990,4991,audi q3,2015,diesel,87654,1535599,hyderabad,3164,luxury suv,automatic,35 tdi quattro,True,hyderabad,telangana,True,ts10,inperson_sale,audi,q3,in_stock,1,1517500,great,20210222121719,True,35668,230340,True,False
4991,4992,honda jazz,2015,petrol,63791,531199,hyderabad,1168,hatchback,automatic,1.2 v at,True,hyderabad,telangana,True,ts10,inperson_sale,honda,jazz,in_stock,1,468517,great,20210429070035,True,12338,79680,True,False
4992,4993,skoda rapid,2012,diesel,88245,378799,hyderabad,1442,sedan,manual,ambition 1.6 tdi mt,True,hyderabad,telangana,True,ap28,inperson_sale,skoda,rapid,in_stock,1,316000,good,20210319074921,True,8799,56820,True,False
4993,4994,honda city,2013,petrol,122598,445699,hyderabad,2048,sedan,automatic,v at,True,hyderabad,telangana,True,ap09,inperson_sale,honda,city,in_stock,1,411900,great,20210307065523,True,10352,66855,True,False
4994,4995,volkswagen polo,2015,petrol,98091,471199,hyderabad,1355,hatchback,manual,highline1.2l petrol,True,hyderabad,telangana,True,ts10,inperson_sale,volkswagen,polo,in_stock,1,452340,great,20210325094221,True,10945,70680,True,False
4995,4996,volkswagen polo,2015,diesel,130427,489599,hyderabad,1066,hatchback,manual,comfortline 1.5l diesel,True,hyderabad,telangana,True,ts07,inperson_sale,volkswagen,polo,in_stock,2,428500,great,20210317133005,True,11372,73440,True,False
4996,4997,toyota fortuner,2009,diesel,215056,857499,hyderabad,2262,luxury suv,manual,3.0 mt 4x4,True,hyderabad,telangana,True,ap04,inperson_sale,toyota,fortuner,in_stock,2,870968,great,20210422112658,True,19918,128625,True,False
4997,4998,chevrolet cruze,2011,diesel,65669,350000,hyderabad,501,luxury sedan,manual,ltz,True,hyderabad,telangana,False,ap10,online,chevrolet,cruze,in_stock,2,192000,fair,20200930084627,False,8130,52500,False,True
4999,5000,mercedes benz gla class,2014,diesel,85888,1639000,hyderabad,494,luxury suv,manual,200 cdi sport,False,hyderabad,telangana,False,ts09,online,mercedes benz,gla class,in_stock,1,1261000,great,20200617123600,True,38070,245850,False,False
5000,5001,toyota innova,2006,diesel,176441,310000,hyderabad,226,suv,manual,2.5 e,True,hyderabad,telangana,False,ts09,online,toyota,innova,in_stock,2,166000,overpriced,20200608114902,True,7201,46500,False,False
5001,5002,mercedes benz gla class,2015,diesel,44022,2250000,hyderabad,282,luxury suv,manual,200 cdi sport,False,hyderabad,telangana,False,ts07,online,mercedes benz,gla class,in_stock,1,1728000,great,20200203063813,True,52262,337500,False,False
5002,5003,chevrolet spark,2011,petrol,43416,75000,hyderabad,947,hatchback,manual,lt 1.0,False,kolkata,west bengal,False,wb20,online,chevrolet,spark,in_stock,1,30000,good,20200104101356,False,1742,11250,False,False
5003,5004,mahindra maxximo,2013,diesel,163527,165000,hyderabad,752,suv,manual,7 seater,True,hyderabad,telangana,False,ap22,online,mahindra,maxximo ,in_stock,1,100000,good,20190907055036,True,3833,24750,False,False
5004,5005,tata indigo ecs,2015,diesel,67435,300000,hyderabad,495,sedan,manual,ls cr4 bs iv,True,hyderabad,telangana,False,ts08,online,tata,indigo ecs,in_stock,1,129000,overpriced,20190904083407,True,6968,45000,False,False
5005,5006,toyota etios,2015,diesel,76366,635000,hyderabad,455,sedan,manual,vx d,True,hyderabad,telangana,False,ts08,online,toyota,etios,in_stock,1,554000,good,20190829084249,True,14749,95250,False,False
5006,5007,tata safari storme,2013,diesel,90044,875000,hyderabad,1039,suv,manual,2.2 vx 4x4,False,hyderabad,telangana,False,ap29,online,tata,safari storme,in_stock,6,0,overpriced,20190828143619,True,20324,131250,False,True
5007,5008,hyundai verna,2013,diesel,76506,600000,hyderabad,177,sedan,manual,fluidic 1.6 sx crdi opt,True,hyderabad,telangana,False,ap09,online,hyundai,verna,in_stock,2,412000,fair,20190825062309,True,13937,90000,False,True
5008,5009,maruti alto k10,2015,petrol,6341,331399,chennai,624,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn01,inperson_sale,maruti,alto k10,in_stock,1,295849,great,20210426120540,True,7698,49710,False,False
5009,5010,renault kwid,2017,petrol,11529,384199,chennai,5668,hatchback,automatic,rxt 1.0 easy-r at option,True,chennai,tamil nadu,True,tn06,inperson_sale,renault,kwid,in_stock,2,380023,great,20210312100525,True,8924,57630,False,False
5010,5011,maruti swift dzire,2010,petrol,17572,349799,chennai,4658,sedan,manual,vxi,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,swift dzire,in_stock,1,318686,great,20210405124735,True,8125,52470,False,False
5011,5012,maruti alto k10,2010,petrol,42198,232799,chennai,2240,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,alto k10,in_stock,1,213469,good,20210327094408,True,5407,34920,False,False
5012,5013,renault kwid,2017,petrol,18056,333099,chennai,4126,hatchback,manual,rxt,False,chennai,tamil nadu,True,tn67,inperson_sale,renault,kwid,in_stock,1,329083,great,20210329043526,True,7737,49965,False,False
5013,5014,maruti alto,2011,petrol,23217,266799,chennai,2078,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn10,inperson_sale,maruti,alto,in_stock,1,254362,great,20210303104822,True,6197,40020,False,False
5014,5015,hyundai i10,2012,petrol,14581,376299,chennai,12908,hatchback,automatic,sportz 1.2 at kappa2,True,chennai,tamil nadu,True,tn01,inperson_sale,hyundai,i10,in_stock,1,366312,great,20210314051338,True,8740,56445,False,False
5015,5016,maruti alto,2019,petrol,3658,355499,chennai,2601,hatchback,manual,lxi opt,True,chennai,tamil nadu,True,tn12,inperson_sale,maruti,alto,in_transit,1,328000,great,20210419062052,True,8257,53325,False,False
5016,5017,maruti celerio,2014,petrol,30971,396699,chennai,1477,hatchback,automatic,vxi amt,True,chennai,tamil nadu,True,tn06,inperson_sale,maruti,celerio,in_stock,1,383070,great,20210408105039,True,9214,59505,False,False
5017,5018,hyundai eon,2017,petrol,9567,340299,chennai,2687,hatchback,manual,era plus,True,chennai,tamil nadu,True,tn02,inperson_sale,hyundai,eon,in_stock,1,339407,great,20210327132115,True,7904,51045,False,False
5018,5019,maruti wagon r 1.0,2014,petrol,29002,334099,chennai,2922,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn13,inperson_sale,maruti,wagon r 1.0,in_stock,1,343280,great,20201225114753,True,7760,50115,False,False
5019,5020,maruti alto 800,2016,petrol,8341,309899,chennai,2275,hatchback,manual,lxi opt,False,chennai,tamil nadu,True,tn05,inperson_sale,maruti,alto 800,in_stock,1,297594,great,20210228090126,True,7198,46485,False,False
5020,5021,maruti omni,2018,petrol,6603,335299,chennai,1375,suv,manual,std,True,chennai,tamil nadu,True,tn11,inperson_sale,maruti,omni,in_stock,1,356293,great,20210407172316,True,7788,50295,False,False
5021,5022,maruti wagon r 1.0,2017,petrol,20907,407499,chennai,2399,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn22,inperson_sale,maruti,wagon r 1.0,in_stock,1,387868,great,20210225165641,True,9465,61125,False,False
5022,5023,hyundai grand i10 nios,2020,petrol,2078,698099,chennai,4889,hatchback,manual,sportz petrol,True,chennai,tamil nadu,True,tn11,inperson_sale,hyundai,grand i10 nios,in_stock,1,698000,great,20210216084915,True,16215,104715,False,False
5023,5024,maruti alto 800,2016,petrol,24346,288599,chennai,1648,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn11,inperson_sale,maruti,alto 800,in_stock,2,286024,great,20210302054358,True,6703,43290,False,False
5024,5025,maruti eeco,2017,petrol,22175,391199,chennai,3027,suv,manual,5 str with ac plushtr,True,chennai,tamil nadu,True,tn05,inperson_sale,maruti,eeco,in_stock,1,372238,great,20201213173001,True,9087,58680,False,False
5025,5026,honda jazz,2017,petrol,26617,591499,chennai,3936,hatchback,manual,vx  1.2,True,chennai,tamil nadu,True,tn12,inperson_sale,honda,jazz,in_stock,1,530000,great,20210316124053,True,13739,88725,False,False
5026,5027,maruti ignis,2018,petrol,9572,574899,chennai,840,hatchback,manual,delta 1.2 k12,True,chennai,tamil nadu,True,tn11,inperson_sale,maruti,ignis,in_transit,1,569540,great,20210408142539,True,13353,86235,False,False
5027,5028,hyundai i10,2011,petrol,45931,333999,chennai,700,hatchback,manual,sportz 1.2 kappa2,True,chennai,tamil nadu,True,tn06,inperson_sale,hyundai,i10,in_stock,1,290335,great,20210421125634,True,7758,50100,False,False
5028,5029,mg zs ev,2020,electric,3875,2033734,chennai,5531,hatchback,manual,exclusive,True,chennai,tamil nadu,True,tn22,inperson_sale,mg,zs ev,in_stock,1,2150000,great,20210317152602,True,47239,305061,False,False
5029,5030,hyundai i20,2013,petrol,30494,410199,chennai,4389,hatchback,manual,sportz 1.2 vtvt,True,chennai,tamil nadu,True,tn01,inperson_sale,hyundai,i20,in_stock,1,395000,great,20210322054649,True,9528,61530,False,False
5030,5031,maruti eeco,2018,petrol,21916,451599,chennai,470,suv,manual,5 str with ac plushtr,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,eeco,in_transit,1,434313,great,20210403092548,True,10490,67740,False,False
5031,5032,hyundai i10,2011,petrol,42118,280899,chennai,3679,hatchback,manual,sportz 1.2 kappa2,True,chennai west,tamil nadu,True,tn01,inperson_sale,hyundai,i10,in_stock,2,270942,great,20210226063720,True,6525,42135,False,False
5032,5033,volkswagen polo,2015,petrol,42503,444999,chennai,3487,hatchback,manual,comfortline 1.2l petrol,True,chennai,tamil nadu,True,tn06,inperson_sale,volkswagen,polo,in_stock,2,432584,great,20210326125212,True,10336,66750,False,False
5033,5034,hyundai i10,2009,petrol,35966,212799,chennai,5138,hatchback,manual,era 1.1 irde,True,chennai,tamil nadu,True,tn07,inperson_sale,hyundai,i10,in_stock,2,192265,great,20210217053754,True,4943,31920,False,False
5034,5035,maruti alto k10,2011,petrol,13977,265699,chennai,1398,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn22,inperson_sale,maruti,alto k10,in_stock,1,227839,great,20210418054015,True,6172,39855,False,False
5035,5036,hyundai grand i10,2016,petrol,8063,482799,chennai,1874,hatchback,automatic,magna 1.2 at  vtvt,True,chennai,tamil nadu,True,tn10,inperson_sale,hyundai,grand i10,in_stock,1,485746,great,20210409051306,True,11214,72420,False,False
5036,5037,hyundai eon,2012,petrol,31373,252399,chennai,1151,hatchback,manual,magna,True,chennai,tamil nadu,True,tn10,inperson_sale,hyundai,eon,in_stock,2,216003,good,20210403142137,True,5863,37860,False,False
5037,5038,hyundai new santro,2019,petrol,3243,580199,chennai,1138,hatchback,manual,1.1 sports amt,True,chennai,tamil nadu,True,tn10,inperson_sale,hyundai,new santro,in_stock,1,570259,great,20210410113455,True,13477,87030,False,False
5038,5039,honda brio,2012,petrol,11185,352699,chennai,1982,hatchback,manual,1.2 s (o) mt ivtec,True,chennai,tamil nadu,True,tn18,inperson_sale,honda,brio,in_stock,1,331547,great,20210331135847,True,8192,52905,False,False
5039,5040,maruti alto k10,2015,petrol,19070,362399,chennai,480,hatchback,manual,vxi amt,True,chennai,tamil nadu,True,tn76,inperson_sale,maruti,alto k10,in_stock,2,336504,great,20210330131111,True,8418,54360,False,False
5040,5041,maruti celerio,2015,petrol,17762,396899,chennai,2646,hatchback,automatic,vxi amt,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,celerio,in_stock,1,380320,great,20210303113339,True,9219,59535,False,False
5041,5042,maruti celerio,2015,petrol,38703,416199,chennai,846,hatchback,automatic,zxi amt,True,chennai,tamil nadu,True,tn11,inperson_sale,maruti,celerio,in_stock,1,365697,great,20210419062504,True,9667,62430,False,False
5042,5043,maruti wagon r 1.0,2012,petrol,38553,338999,chennai,589,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn22,inperson_sale,maruti,wagon r 1.0,in_stock,1,314930,great,20210308031347,True,7874,50850,False,False
5043,5044,hyundai eon,2014,petrol,34968,266399,chennai,2596,hatchback,manual,era plus,True,chennai,tamil nadu,True,tn11,inperson_sale,hyundai,eon,in_stock,2,248505,great,20210316074351,True,6188,39960,False,False
5044,5045,maruti swift dzire,2013,petrol,41318,445099,chennai,1208,sedan,manual,vxi 1.2 bs iv,True,chennai south,tamil nadu,True,tn07,inperson_sale,maruti,swift dzire,in_stock,2,443815,great,20210303092148,True,10339,66765,False,False
5045,5046,maruti swift,2016,petrol,29511,480699,chennai,2770,hatchback,manual,vxi deca,True,chennai,tamil nadu,True,tn02,inperson_sale,maruti,swift,in_stock,1,466750,great,20210324124416,True,11165,72105,False,False
5046,5047,maruti wagon r 1.0,2017,petrol,5873,426999,chennai,1505,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn10,inperson_sale,maruti,wagon r 1.0,in_stock,1,395809,great,20210219070948,True,9918,64050,False,False
5047,5048,maruti alto k10,2016,petrol,22360,324099,chennai,883,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn14,inperson_sale,maruti,alto k10,in_stock,1,318699,great,20210322123628,True,7528,48615,False,False
5048,5049,hyundai i10,2014,petrol,21428,373899,chennai,1272,hatchback,manual,magna 1.1 irde2,True,chennai,tamil nadu,True,tn11,inperson_sale,hyundai,i10,in_stock,1,359273,great,20210323063751,True,8685,56085,False,False
5049,5050,maruti baleno,2018,petrol,11258,618899,chennai,1586,hatchback,manual,delta 1.2 k12,True,chennai,tamil nadu,True,tn05,inperson_sale,maruti,baleno,in_stock,1,628811,great,20210320115549,True,14375,92835,False,False
5050,5051,maruti eeco,2019,petrol,9891,477499,chennai,595,suv,manual,5 str with ac plushtr,False,chennai south,tamil nadu,True,tn07,inperson_sale,maruti,eeco,in_transit,1,459465,great,20210405061011,True,11091,71625,False,False
5051,5052,maruti wagon r 1.0,2013,petrol,30782,378399,chennai,388,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn05,inperson_sale,maruti,wagon r 1.0,in_stock,1,360273,great,20210317105349,True,8789,56760,False,False
5052,5053,hyundai grand i10,2016,petrol,20090,470299,chennai,990,hatchback,manual,sportz 1.2 kappa vtvt,True,chennai,tamil nadu,True,tn09,inperson_sale,hyundai,grand i10,in_stock,2,472100,great,20210303054536,True,10924,70545,False,False
5053,5054,maruti wagon r 1.0,2016,petrol,32196,416099,chennai,521,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn12,inperson_sale,maruti,wagon r 1.0,in_stock,1,402599,great,20210313064729,True,9665,62415,False,False
5054,5055,maruti celerio,2014,petrol,37918,333699,chennai,1930,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,celerio,in_stock,2,338113,great,20210328100039,True,7751,50055,False,False
5055,5056,hyundai i10,2010,petrol,42573,254099,chennai,3183,hatchback,manual,sportz 1.2 kappa2,True,chennai,tamil nadu,True,tn07,inperson_sale,hyundai,i10,in_stock,2,235600,great,20201206094306,True,5902,38115,False,False
5056,5057,volkswagen polo,2015,petrol,35283,535999,chennai,1536,hatchback,manual,highline1.2l petrol,True,chennai,tamil nadu,True,tn10,inperson_sale,volkswagen,polo,in_stock,1,456999,great,20210331123203,True,12450,80400,False,False
5057,5058,maruti alto,2012,petrol,42251,257899,chennai,991,hatchback,manual,lxi,True,chennai west,tamil nadu,True,tn09,inperson_sale,maruti,alto,in_stock,1,243431,great,20210315134240,True,5990,38685,False,False
5058,5059,hyundai eon,2016,petrol,27775,299699,chennai,1954,hatchback,manual,era plus,True,chennai south,tamil nadu,True,tn07,inperson_sale,hyundai,eon,in_stock,1,293634,great,20210308113403,True,6961,44955,False,False
5059,5060,maruti alto,2012,petrol,50410,219599,chennai,1270,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn10,inperson_sale,maruti,alto,in_stock,1,219075,great,20210205055233,True,5101,32940,False,False
5060,5061,hyundai grand i10,2014,petrol,30702,461099,chennai,1211,hatchback,automatic,asta 1.2 at vtvt,True,chennai,tamil nadu,True,tn13,inperson_sale,hyundai,grand i10,in_stock,1,423367,great,20210331125840,True,10710,69165,False,False
5061,5062,renault kwid,2016,petrol,21361,319299,chennai,2758,hatchback,manual,rxt,True,chennai,tamil nadu,True,tn11,inperson_sale,renault,kwid,in_stock,1,309082,great,20210303093015,True,7417,47895,False,False
5062,5063,maruti omni e,2018,petrol,15762,334199,chennai,662,hatchback,manual,8 str,True,chennai,tamil nadu,True,tn13,inperson_sale,maruti,omni e,in_stock,1,319068,great,20210316092403,True,7763,50130,False,False
5063,5064,maruti wagon r 1.0,2017,petrol,24401,439499,chennai,514,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn12,inperson_sale,maruti,wagon r 1.0,in_stock,1,439606,great,20210311070433,True,10208,65925,False,False
5064,5065,maruti swift dzire,2013,petrol,28195,464499,chennai,1974,sedan,manual,vxi 1.2 bs iv,True,chennai,tamil nadu,True,tn01,inperson_sale,maruti,swift dzire,in_stock,1,473038,great,20210227110628,True,10789,69675,False,False
5065,5066,hyundai i10,2010,petrol,32693,300499,chennai,642,hatchback,manual,sportz 1.2,True,vellore,tamil nadu,True,tn73,inperson_sale,hyundai,i10,in_stock,1,259654,good,20210325092604,True,6980,45075,False,False
5066,5067,maruti ertiga,2015,diesel,45803,645599,chennai,3561,suv,manual,vdi abs,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,ertiga,in_stock,2,651842,great,20210320113049,True,14996,96840,False,False
5067,5068,maruti baleno,2017,petrol,25972,531799,chennai,2235,hatchback,manual,delta 1.2 k12,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,baleno,in_stock,1,525000,great,20210301105735,True,12352,79770,False,False
5068,5069,honda brio,2015,petrol,37667,441899,chennai,682,hatchback,automatic,1.2 vx at i vtec,True,chennai,tamil nadu,True,tn07,inperson_sale,honda,brio,in_stock,2,428810,great,20210313071329,True,10264,66285,False,False
5069,5070,maruti alto,2012,petrol,58963,214299,chennai,1344,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn20,inperson_sale,maruti,alto,in_stock,1,201978,great,20210123120906,True,4978,32145,False,False
5070,5071,maruti celerio,2014,petrol,27544,399099,chennai,1156,hatchback,automatic,vxi amt,True,chennai,tamil nadu,True,tn31,inperson_sale,maruti,celerio,in_stock,2,382448,great,20210314115507,True,9270,59865,False,False
